corpus	endpoint	A	T	P	C	B	D	S	Y	R	F	I	V	L	M	activated_dims
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/Interest/{interestid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|POST /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/ServiceFees/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/ServiceFees/{servicefeesid}/Execute	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/ServiceFees/{servicefeesid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|POST /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountLien/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountLien/{accountlienid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountLien/{accountlienid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|POST /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountSweep/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountSweep/{accountsweepid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountSweep/{accountsweepid}/Execute	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/AccountSweep/{accountsweepid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	1	0	A,L
BIAN	BIAN r12|CashManagementAndAccountServices|POST /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/DepositsandWithdrawals/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/DepositsandWithdrawals/{depositsandwithdrawalsid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/DepositsandWithdrawals/{depositsandwithdrawalsid}/Execute	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/DepositsandWithdrawals/{depositsandwithdrawalsid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|POST /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/Payments/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/Payments/{paymentsid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/Payments/{paymentsid}/Execute	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/Payments/{paymentsid}/Retrieve	1	0	0	1	0	0	0	0	0	0	0	0	0	0	A,C
BIAN	BIAN r12|CashManagementAndAccountServices|POST /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/IssuedDevice/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/IssuedDevice/{issueddeviceid}/Update	1	0	0	0	0	0	0	0	0	0	1	0	0	0	A,I
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/IssuedDevice/{issueddeviceid}/Request	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/IssuedDevice/{issueddeviceid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|PUT /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/PositivePay/{positivepayid}/Exchange	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CashManagementAndAccountServices|GET /CashManagementAndAccountServices/{cashmanagementandaccountservicesid}/PositivePay/{positivepayid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/Capture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|POST /CentralCashHandling/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|GET /CentralCashHandling/{centralcashhandlingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/ProjectionandAllocation/{projectionandallocationid}/Capture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/TrackingandAllocation/{trackingandallocationid}/Capture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/ProjectionandAllocation/{projectionandallocationid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/TrackingandAllocation/{trackingandallocationid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/ProjectionandAllocation/{projectionandallocationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/TrackingandAllocation/{trackingandallocationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|POST /CentralCashHandling/{centralcashhandlingid}/ProjectionandAllocation/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|POST /CentralCashHandling/{centralcashhandlingid}/TrackingandAllocation/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|GET /CentralCashHandling/{centralcashhandlingid}/ProjectionandAllocation/{projectionandallocationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|GET /CentralCashHandling/{centralcashhandlingid}/TrackingandAllocation/{trackingandallocationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/ProjectionandAllocation/{projectionandallocationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CentralCashHandling|PUT /CentralCashHandling/{centralcashhandlingid}/TrackingandAllocation/{trackingandallocationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|POST /ChannelActivityAnalysis/Evaluate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/CustomerFraud/{customerfraudid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/CustomerFraud/{customerfraudid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/MerchantFraud/{merchantfraudid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/MerchantFraud/{merchantfraudid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/CustomerBehavior/{customerbehaviorid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/CustomerBehavior/{customerbehaviorid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/MerchantBehavior/{merchantbehaviorid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/MerchantBehavior/{merchantbehaviorid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/Bot/{botid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/Bot/{botid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|PUT /ChannelActivityAnalysis/{channelactivityanalysisid}/DeviceError/{deviceerrorid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityAnalysis|GET /ChannelActivityAnalysis/{channelactivityanalysisid}/DeviceError/{deviceerrorid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChannelActivityHistory|POST /ChannelActivityHistory/Initiate	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T
BIAN	BIAN r12|ChannelActivityHistory|PUT /ChannelActivityHistory/{channelactivityhistoryid}/Update	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T
BIAN	BIAN r12|ChannelActivityHistory|GET /ChannelActivityHistory/{channelactivityhistoryid}/Retrieve	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T
BIAN	BIAN r12|ChannelActivityHistory|PUT /ChannelActivityHistory/{channelactivityhistoryid}/Event/{eventid}/Update	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T
BIAN	BIAN r12|ChannelActivityHistory|PUT /ChannelActivityHistory/{channelactivityhistoryid}/Event/{eventid}/Capture	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T
BIAN	BIAN r12|ChannelActivityHistory|GET /ChannelActivityHistory/{channelactivityhistoryid}/Event/{eventid}/Retrieve	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|POST /ChequeLockBox/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/{checkclearingandsettlementid}/Exchange	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/{lockboxreportingandissueresolutionid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/{papercheckprocessingid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/{checkclearingandsettlementid}/Execute	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/{lockboxreportingandissueresolutionid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/{papercheckprocessingid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|POST /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/Initiate	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|POST /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|POST /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/{checkclearingandsettlementid}/Notify	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/{lockboxreportingandissueresolutionid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/{papercheckprocessingid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/{checkclearingandsettlementid}/Request	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/{lockboxreportingandissueresolutionid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/{papercheckprocessingid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/{checkclearingandsettlementid}/Retrieve	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/{lockboxreportingandissueresolutionid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|GET /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/{papercheckprocessingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/CheckClearingandSettlement/{checkclearingandsettlementid}/Update	0	0	1	0	0	0	0	0	0	0	0	0	0	0	P
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/LockBoxReportingandIssueResolution/{lockboxreportingandissueresolutionid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeLockBox|PUT /ChequeLockBox/{chequelockboxid}/PaperCheckProcessing/{papercheckprocessingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|POST /ChequeProcessing/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|GET /ChequeProcessing/{chequeprocessingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/FinancialTransactionInitiation/{financialtransactioninitiationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|GET /ChequeProcessing/{chequeprocessingid}/ChequeExceptionHandling/{chequeexceptionhandlingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|GET /ChequeProcessing/{chequeprocessingid}/ChequeExtraction/{chequeextractionid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|GET /ChequeProcessing/{chequeprocessingid}/FinancialTransactionInitiation/{financialtransactioninitiationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ChequeProcessing|PUT /ChequeProcessing/{chequeprocessingid}/ChequeExceptionHandling/{chequeexceptionhandlingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CollateralAllocationManagement|POST /CollateralAllocationManagement/Provide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CollateralAllocationManagement|PUT /CollateralAllocationManagement/{collateralallocationmanagementid}/Update	0	0	0	0	0	0	0	0	0	0	1	0	0	0	I
BIAN	BIAN r12|CollateralAllocationManagement|GET /CollateralAllocationManagement/{collateralallocationmanagementid}/Retrieve	0	0	0	0	0	0	0	0	0	0	1	0	0	0	I
BIAN	BIAN r12|CollateralAllocationManagement|POST /CollateralAllocationManagement/{collateralallocationmanagementid}/Allocation/Provide	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|CollateralAllocationManagement|PUT /CollateralAllocationManagement/{collateralallocationmanagementid}/Allocation/{allocationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CollateralAllocationManagement|PUT /CollateralAllocationManagement/{collateralallocationmanagementid}/Allocation/{allocationid}/Capture	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CollateralAllocationManagement|GET /CollateralAllocationManagement/{collateralallocationmanagementid}/Allocation/{allocationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|POST /Collections/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|GET /Collections/{collectionsid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/CollateralLiquidation/{collateralliquidationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/CollateralValuation/{collateralvaluationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/DebtFactoring/{debtfactoringid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|POST /Collections/{collectionsid}/CollateralLiquidation/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|POST /Collections/{collectionsid}/CollateralValuation/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|POST /Collections/{collectionsid}/CollectionsAssessment/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|POST /Collections/{collectionsid}/DebtFactoring/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|GET /Collections/{collectionsid}/CollateralLiquidation/{collateralliquidationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|GET /Collections/{collectionsid}/CollateralValuation/{collateralvaluationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|GET /Collections/{collectionsid}/CollectionsAccountUpdate/{collectionsaccountupdateid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|Collections|GET /Collections/{collectionsid}/CollectionsAssessment/{collectionsassessmentid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|GET /Collections/{collectionsid}/DebtFactoring/{debtfactoringid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/CollateralLiquidation/{collateralliquidationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/CollateralValuation/{collateralvaluationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/CollectionsAccountUpdate/{collectionsaccountupdateid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/CollectionsAssessment/{collectionsassessmentid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Collections|PUT /Collections/{collectionsid}/DebtFactoring/{debtfactoringid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/Grant	0	0	0	1	0	0	0	0	0	0	0	0	0	0	C
BIAN	BIAN r12|CommissionAgreement|POST /CommissionAgreement/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|GET /CommissionAgreement/{commissionagreementid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/CommissionTerms/{commissiontermsid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/CommissionTerms/{commissiontermsid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/CommissionTerms/{commissiontermsid}/Grant	0	0	0	1	0	0	0	0	0	0	0	0	0	0	C
BIAN	BIAN r12|CommissionAgreement|POST /CommissionAgreement/{commissionagreementid}/CommissionTerms/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|GET /CommissionAgreement/{commissionagreementid}/CommissionTerms/{commissiontermsid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|CommissionAgreement|PUT /CommissionAgreement/{commissionagreementid}/CommissionTerms/{commissiontermsid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
